N,P,K,temperature,humidity,ph,label
27,74,20,24.69487673,59.96669215,5.859813416,pigeonpeas
29,72,24,23.17409556,36.67847052,6.962386495,pigeonpeas
5,68,20,19.04380471,33.10695144,6.12166671,pigeonpeas
39,57,19,29.32379604,45.93248374,6.421748487,pigeonpeas
22,62,16,34.6455408,54.32342534,4.828936119,pigeonpeas
18,55,23,21.9989826,56.31006755,6.98571967,pigeonpeas
39,77,21,22.99774444,60.24218572,4.603563116,pigeonpeas
13,75,20,30.55992394,35.29006485,6.979540061,pigeonpeas
27,71,24,31.46417866,48.17631461,7.064973419,pigeonpeas
26,64,22,25.95058595,40.58227261,5.16516459,pigeonpeas
23,55,16,21.01142393,69.69141302,5.111488821,pigeonpeas
4,69,19,19.25100056,47.70351758,5.374358869,pigeonpeas
20,67,19,19.24462755,50.54495302,5.671419084,pigeonpeas
7,74,17,22.47253208,62.56532471,5.667419697,pigeonpeas
17,64,18,36.75087487,58.25799145,6.07938452,pigeonpeas
35,71,17,29.89286629,66.35375127,6.931924963,pigeonpeas
11,72,22,29.37735586,44.82294584,6.842744374,pigeonpeas
20,60,22,29.65052947,42.89833235,6.876572503,pigeonpeas
10,71,18,19.54284889,66.34777265,6.151029296,pigeonpeas
33,61,24,20.04611791,48.93905624,4.567446499,pigeonpeas
3,49,18,27.91095209,64.70930606,3.692863601,mothbeans
22,59,23,27.32220619,51.27868781,4.371745575,mothbeans
36,58,25,28.66024187,59.3189118,8.399135958,mothbeans
4,43,18,29.02955344,61.09387478,8.840656256,mothbeans
29,54,16,27.78031515,54.65030015,8.153022903,mothbeans
32,43,22,31.99928579,54.1077461,5.270749441,mothbeans
14,55,15,27.33580911,55.27755933,8.050304395,mothbeans
5,35,20,28.92952635,53.57014709,9.679240873,mothbeans
25,57,24,27.65472156,58.59986279,6.974978386,mothbeans
11,53,24,28.52396666,55.77264351,7.39389918,mothbeans
40,49,17,31.02215872,45.89239456,6.68727523,mothbeans
38,56,25,25.74095321,45.38497051,7.88118645,mothbeans
27,43,23,31.70447482,56.85420099,5.875333778,mothbeans
24,38,22,24.47876451,58.51663927,8.202706015,mothbeans
23,45,21,31.46511256,51.79939437,8.985348193,mothbeans
29,57,20,25.60973447,50.7330069,5.87707519,mothbeans
31,35,23,30.30260453,47.18283631,7.707595055,mothbeans
0,55,25,28.17489437,43.6672299,4.524171562,mothbeans
7,45,22,25.50634557,44.8302551,9.926212291,mothbeans
17,58,25,31.12896766,43.58788762,6.455592696,mothbeans
11,44,17,26.34043268,55.59160391,8.016210782,mothbeans
22,49,22,28.23494706,61.5620517,3.71105919,mothbeans
9,51,19,27.04453473,49.32609633,5.49091063,mothbeans
28,48,15,25.16125354,55.25435777,9.254089438,mothbeans
26,50,19,27.3179125,51.66921088,6.005242945,mothbeans
36,56,20,25.4123765,49.66474269,7.437078236,mothbeans
8,60,18,31.21629982,46.01868196,3.808429173,mothbeans
24,37,21,30.573999,58.22686794,5.818219385,mothbeans
22,43,24,25.42517036,53.2208266,4.52363558,mothbeans
36,43,24,27.09400578,43.65305437,3.510404312,mothbeans
22,44,24,24.30935081,56.32938343,6.030447288,mothbeans
17,43,22,30.06142622,45.90067655,5.498340808,mothbeans
8,45,15,28.09568993,60.9835384,4.61136408,mothbeans
7,56,23,26.33908791,40.00933429,5.545219232,mothbeans
36,57,16,28.61409059,57.14218792,8.292875734,mothbeans
11,45,19,28.70012137,44.359648,3.828031463,mothbeans
6,36,22,24.21610338,59.79236306,8.869532817,mothbeans
17,57,20,28.50677929,45.20094476,3.793575185,mothbeans
4,47,20,25.97948991,64.95585424,4.193189124,mothbeans
9,49,16,30.88482722,41.36561835,7.661537348,mothbeans
25,51,24,25.5042419,61.66852372,9.392694614,mothbeans
36,44,21,25.12528913,51.33189406,4.516154055,mothbeans
21,38,20,27.10508014,63.56791363,5.794289715,mothbeans
37,57,20,31.1006247,44.82069159,7.354286985,mothbeans
32,48,18,26.45707778,56.40226277,5.993513566,mothbeans
29,44,20,30.04132304,63.56222995,8.620107545,mothbeans
25,51,18,27.77799528,54.82130787,9.45949344,mothbeans
10,44,24,30.99256944,43.02151392,8.0344125,mothbeans
23,35,18,26.4908332,47.36534833,5.414492777,mothbeans
9,60,23,31.96987867,57.17377029,6.276004336,mothbeans
3,58,21,25.36140526,46.82652785,9.160691747,mothbeans
22,42,22,25.54249137,56.96640758,7.887658711,mothbeans
12,39,21,28.99319096,62.85948245,8.183844843,mothbeans
39,36,22,29.34317422,60.50320928,9.072011412,mothbeans
32,41,16,28.63618921,61.39451307,7.702287236,mothbeans
30,41,15,24.83206631,44.17085032,5.88509677,mothbeans
19,36,22,25.44689075,58.55363573,6.16496284,mothbeans
4,46,15,31.01274943,62.40392519,3.504752314,mothbeans
21,39,20,27.06179658,52.3003173,7.388007483,mothbeans
35,57,25,27.0956288,42.26206161,8.340398059,mothbeans
22,55,24,28.56800579,57.30636014,8.66077954,mothbeans
35,51,17,28.79929247,49.84213387,3.558822825,mothbeans
17,56,17,27.94293692,45.41393636,5.9565851,mothbeans
28,57,17,30.47757686,61.58245338,9.416003106,mothbeans
22,36,16,30.58139475,50.77148138,8.18422855,mothbeans
11,41,19,26.85911286,41.81420849,5.131779302,mothbeans
38,38,18,26.31051759,61.18749126,6.294130313,mothbeans
23,37,24,28.77833449,44.2252605,7.991902443,mothbeans
25,35,20,28.90245417,43.35365671,8.923095695,mothbeans
40,45,20,29.37687468,57.69622912,6.878498176,mothbeans
23,58,19,24.17093241,58.25204566,5.243634849,mothbeans
2,56,23,26.65333029,59.79023382,7.550090941,mothbeans
3,56,17,28.19912143,53.50567601,8.709291688,mothbeans
26,51,25,28.76488954,52.62741529,7.792508068,mothbeans
39,42,20,29.3499706,61.25353851,8.055908858,mothbeans
27,59,20,28.00937423,52.60950014,4.397698806,mothbeans
24,45,19,26.85851927,48.8246387,5.952384957,mothbeans
7,40,17,31.2123945,40.92604945,8.532078733,mothbeans
15,45,23,24.20422636,61.43378674,7.224193642,mothbeans
26,52,23,29.98835437,49.60384796,4.931890506,mothbeans
20,45,16,29.93964907,54.61813464,4.626212446,mothbeans
34,54,24,31.2119298,41.55934359,5.026003659,mothbeans
19,51,25,26.80474415,48.23991436,3.5253661,mothbeans
29,41,21,31.49398069,62.84916863,8.86979671,mothbeans
20,50,22,30.99694676,46.42693735,9.406887533,mothbeans
11,40,23,29.61253065,63.04749127,5.80428611,mothbeans
15,54,15,29.97604322,57.03184356,8.35495812,mothbeans
35,55,22,30.88883074,52.62696801,8.634929739,mothbeans
9,59,25,30.39321309,60.16299493,7.699200949,mothbeans
40,45,18,30.43683729,55.20522037,5.261285926,mothbeans
35,38,19,25.32688786,63.18180319,9.112771682,mothbeans
14,58,17,30.53684308,59.96664731,4.605700542,mothbeans
40,55,18,30.38257873,40.5926071,7.115994051,mothbeans
18,36,23,24.01825377,53.76623369,7.214078621,mothbeans
35,52,15,28.69841277,61.14754363,9.93509073,mothbeans
4,59,22,29.33743412,49.00323081,8.914074888,mothbeans
22,51,16,27.96583691,61.34900107,8.639586199,mothbeans
33,47,17,24.86803974,48.27531965,8.621514073,mothbeans
2,51,17,25.87682261,45.96341933,5.838508699,mothbeans
16,51,21,31.01963639,49.9767522,3.532008668,mothbeans
19,55,20,27.43329405,87.80507732,7.18530147,mungbean
8,54,20,28.3340432,80.77275974,7.034214276,mungbean
36,55,20,27.01470397,84.34262707,6.635968698,mungbean
10,56,16,28.17432665,81.04554836,6.828187499,mungbean
22,56,17,29.87888063,87.32761241,6.89077995,mungbean
9,57,24,29.89232778,89.71503316,7.165121109,mungbean
34,59,23,28.56212158,83.24855855,6.935804256,mungbean
31,51,25,27.53592929,85.5701901,7.196774236,mungbean
0,49,18,29.68361658,87.93598094,6.990095452,mungbean
21,39,20,28.14448546,82.1193047,7.064782138,mungbean
28,35,22,29.53037621,86.73346018,7.156563094,mungbean
17,52,17,27.88352946,86.45147631,6.364967184,mungbean
24,42,23,28.22471276,82.35916228,6.428054409,mungbean
28,46,16,29.008124,84.96089355,6.664187809,mungbean
21,38,21,29.75538903,86.45193297,6.637677489,mungbean
34,60,25,29.78416743,85.16906976,6.79385576,mungbean
19,53,22,27.8640132,80.4513142,6.852884643,mungbean
31,58,15,27.11026483,84.96771717,7.121571293,mungbean
19,35,24,27.11030369,83.64274107,6.883308033,mungbean
24,53,17,28.95451232,89.07866095,6.421271178,mungbean
13,47,20,29.21780035,87.93724219,6.54450214,mungbean
31,53,16,28.7420098,85.81675947,6.452006451,mungbean
28,45,23,29.65021184,80.29868321,6.489259136,mungbean
31,37,21,27.23924995,86.404241,6.713410626,mungbean
33,60,15,28.95172351,81.67085323,6.510840928,mungbean
34,45,21,28.18837136,82.60629652,6.287380117,mungbean
13,57,25,28.30041493,86.20681554,6.86308576,mungbean
33,57,17,27.89636126,88.71782287,6.78415271,mungbean
32,57,22,28.6899851,87.50436797,6.769415888,mungbean
23,59,25,27.8262623,88.73100226,6.320768488,mungbean
35,41,18,28.70562673,81.59200689,6.705008504,mungbean
6,48,24,28.6362812,84.61431076,6.790736339,mungbean
29,36,25,28.28511547,88.4393979,7.130278657,mungbean
4,36,22,27.60887393,86.13316408,7.012740397,mungbean
10,59,22,28.60901145,86.99495766,7.155685016,mungbean
14,48,21,29.24598976,84.80084105,6.991242362,mungbean
8,50,21,28.62911222,89.1148059,6.218923893,mungbean
20,40,15,29.57329479,88.07505524,7.199495368,mungbean
36,43,22,27.82684262,87.16679147,6.389882166,mungbean
14,57,15,29.8757015,83.14796296,6.623438282,mungbean
11,60,23,27.33684386,88.50229102,7.033012777,mungbean
10,59,15,29.83040388,89.30428305,6.32400451,mungbean
7,60,25,28.2753171,82.76020821,6.397636709,mungbean
2,47,15,29.86860065,85.99127934,6.401455706,mungbean
20,45,22,29.5888162,89.9939693,6.904587016,mungbean
2,39,15,28.07219563,82.9116472,6.478557136,mungbean
27,40,24,27.84026517,89.99615558,7.063022095,mungbean
35,48,15,27.10818093,87.4512669,6.981758362,mungbean
4,59,25,27.68515114,81.94268594,6.227134139,mungbean
1,48,24,29.34594634,85.60472562,6.232836962,mungbean
36,43,21,28.36319404,84.8593608,7.140437859,mungbean
11,46,24,27.65280218,89.80650642,6.459252023,mungbean
34,47,19,27.31372793,85.44815232,6.568795404,mungbean
21,44,18,27.06909959,86.89934108,7.12851089,mungbean
17,58,20,28.06642822,85.91625451,6.42937879,mungbean
25,40,21,27.73329078,81.13903037,6.248900919,mungbean
2,38,18,27.53632932,89.92908171,6.619891498,mungbean
9,48,20,29.66461594,84.28187572,6.377568542,mungbean
37,49,25,29.9145443,85.85384444,6.415459592,mungbean
36,38,15,28.36363858,87.59810657,6.320662012,mungbean
40,58,15,29.46416042,87.60890009,6.978400282,mungbean
30,44,16,29.73013036,82.89166381,6.442335593,mungbean
1,59,23,27.46852989,87.17649,7.184398832,mungbean
9,48,22,27.77076285,87.09979549,6.402926221,mungbean
14,41,17,29.12939524,88.48312598,7.085982325,mungbean
35,52,19,27.10606808,89.89593328,6.698574085,mungbean
31,48,17,28.88078945,86.94206817,6.594739424,mungbean
4,41,20,28.14720892,83.8001509,6.647965508,mungbean
30,37,25,29.89129144,80.14487166,7.120032489,mungbean
9,35,20,27.41503453,80.98004661,6.91380932,mungbean
20,41,20,29.27308605,89.4875022,7.073048264,mungbean
37,50,23,29.65296893,88.48587386,6.5304707,mungbean
34,35,21,28.44524991,82.67639542,6.684381357,mungbean
14,37,15,27.96235681,83.97586797,6.581351374,mungbean
23,39,22,29.25649321,81.97952224,6.86483915,mungbean
5,45,21,28.36291385,88.00989267,6.487124217,mungbean
22,37,20,27.62749466,86.49366929,6.605733068,mungbean
40,51,17,28.66086349,86.12194568,6.860602782,mungbean
27,56,20,29.2114218,87.11497805,6.41874299,mungbean
31,40,22,29.40889385,86.16063492,6.365513634,mungbean
38,36,21,28.02952623,84.8845732,6.556372966,mungbean
6,37,17,28.08657178,80.35005927,6.760694228,mungbean
6,47,18,29.16174608,80.28038146,6.715276663,mungbean
24,44,17,29.8596912,80.03499648,6.666380512,mungbean
25,59,19,29.06631494,83.6869203,6.626629798,mungbean
32,56,21,27.38538997,88.66663953,6.702772465,mungbean
8,45,18,27.93034941,85.42058715,7.011030515,mungbean
19,39,17,29.2808618,81.8009244,6.890156495,mungbean
39,37,15,28.9973145,83.78911515,6.821747052,mungbean
33,37,19,27.92678579,86.5543196,7.183189922,mungbean
26,54,17,28.5474135,88.9570454,6.27258822,mungbean
21,51,15,29.36488409,89.1886954,6.679127482,mungbean
22,54,20,28.56149805,83.63802195,6.689825155,mungbean
29,45,16,28.43683487,87.91332682,6.583381939,mungbean
4,40,21,28.79728147,80.45744422,6.725551062,mungbean
10,37,22,28.7275267,89.12760359,7.069747814,mungbean
4,44,19,27.95639663,83.52706038,6.921993878,mungbean
20,45,17,28.17458662,83.69659318,6.770955317,mungbean
23,45,23,28.77653519,86.69133979,6.983130466,mungbean
25,48,21,28.438097,83.48991368,6.267684328,mungbean
56,79,15,29.48439992,63.19915325,7.454532137,blackgram
25,62,21,26.73433965,68.13999721,7.040056094,blackgram
42,61,22,26.27274407,62.28814857,7.418650668,blackgram
42,73,25,34.03679184,67.21113844,6.501869314,blackgram
44,58,18,28.03644051,65.06601664,6.814410928,blackgram
50,55,16,28.81460716,65.33538112,7.581442888,blackgram
35,72,21,34.03619494,64.28791388,7.741418772,blackgram
30,64,20,33.8642935,61.57072498,6.573531614,blackgram
27,64,21,32.84213012,68.68401492,7.543804223,blackgram
50,74,17,27.10053268,63.36085585,6.5408208,blackgram
39,73,24,25.65842532,61.18235808,7.22405917,blackgram
57,67,25,32.34744009,66.61452812,7.551364319,blackgram
52,63,19,29.58949031,68.32176769,6.928898659,blackgram
55,66,22,30.91219459,68.79427388,7.747775263,blackgram
51,56,18,28.12787838,64.2097765,6.706505915,blackgram
36,66,15,30.08545364,69.34811988,6.668238556,blackgram
59,55,19,31.74379487,62.51007687,7.332375138,blackgram
50,58,23,27.81326852,62.50460464,7.596802025,blackgram
30,65,25,32.88733849,64.59457409,7.70650895,blackgram
20,62,18,29.36358721,64.98742947,7.366542647,blackgram
58,71,15,27.82592799,67.5861883,6.919243702,blackgram
25,71,24,28.49538735,60.44848407,7.187721818,blackgram
52,71,16,27.74274761,68.53997144,7.075886472,blackgram
40,63,18,30.41588462,67.66323804,6.74441168,blackgram
20,60,25,27.3254209,69.09047809,6.726469088,blackgram
48,61,21,30.28496619,61.69295127,6.628264883,blackgram
49,68,22,28.56840626,61.53278622,7.127064207,blackgram
48,62,15,25.36586097,66.6379724,7.538631462,blackgram
32,66,17,34.9466155,65.26774011,7.162357641,blackgram
21,63,22,25.09737391,67.72837887,6.859409487,blackgram
20,72,19,32.47648301,64.34848735,7.397190844,blackgram
25,65,21,33.86351172,68.59232289,6.880245789,blackgram
41,78,21,25.19857725,60.37332688,6.581313137,blackgram
53,67,17,31.77681682,69.01852894,7.296972161,blackgram
39,60,21,34.89814946,63.59948557,6.97297656,blackgram
25,76,17,31.74105409,68.63525428,7.241148507,blackgram
21,78,19,27.16159076,66.76017239,6.92009048,blackgram
57,60,17,26.23773129,67.88521396,7.504608385,blackgram
56,75,15,30.20157245,60.06534859,7.152272256,blackgram
49,72,15,31.55846339,67.83563765,7.137004749,blackgram
24,80,19,29.67892453,69.0854554,6.808041722,blackgram
49,76,18,27.05365239,67.7017527,7.393631868,blackgram
28,68,19,34.63880966,61.38597868,7.69950698,blackgram
55,78,21,33.39438752,62.93692886,6.602888249,blackgram
50,64,25,28.84079155,63.37230676,6.734447425,blackgram
34,80,19,31.49338309,63.0563645,6.521217963,blackgram
20,68,23,25.54960633,63.95425534,7.707332484,blackgram
55,67,16,34.37329112,69.69366426,6.596719015,blackgram
23,70,15,34.6008247,63.11296779,7.403623355,blackgram
53,74,15,29.43463808,64.94329356,7.517097,blackgram
26,67,16,29.10713092,67.90577375,7.17620823,blackgram
33,80,22,28.57006111,65.71765781,6.593961761,blackgram
37,79,19,27.54384835,69.3478631,7.143942758,blackgram
33,75,21,33.04687968,68.93875631,6.690655045,blackgram
22,55,20,33.95309131,69.96100028,7.423530351,blackgram
20,68,17,30.11873003,60.11680815,6.578714843,blackgram
43,68,20,29.57812712,66.17587668,7.497469256,blackgram
44,76,22,27.26458947,68.01232937,7.775306272,blackgram
34,60,16,31.35730791,64.24992106,7.322555223,blackgram
21,72,17,31.52104732,66.55723677,7.580527339,blackgram
25,68,19,29.39982732,64.25510719,7.108450121,blackgram
41,62,15,29.38400259,64.14928485,7.358974541,blackgram
28,65,23,28.38686534,61.88871127,7.405176138,blackgram
35,64,15,28.47442276,63.53604453,6.500144962,blackgram
52,58,16,30.64095781,61.14508627,7.167435834,blackgram
58,75,25,25.25596239,61.36669662,7.261791753,blackgram
34,66,19,32.97030511,60.18122078,7.586642101,blackgram
52,70,16,33.66855394,66.60416867,7.534811833,blackgram
23,57,19,32.83963757,67.99803573,7.251000789,blackgram
42,58,25,27.45853567,62.90020977,6.513620918,blackgram
37,62,17,25.68576704,69.84354028,7.121254928,blackgram
44,75,22,30.0328403,64.14800537,7.574561547,blackgram
21,80,20,28.20667264,68.27085245,7.350869792,blackgram
56,76,16,28.27265858,61.18956161,7.513151076,blackgram
29,76,15,28.5417236,64.2020154,7.025607706,blackgram
43,61,20,26.87187036,61.61367264,6.804253866,blackgram
55,60,15,32.79766751,68.77994074,7.163043872,blackgram
44,63,15,26.42333018,64.51136845,7.338929556,blackgram
29,67,21,29.79181107,63.38789228,6.621323612,blackgram
47,63,16,27.44003279,67.10464369,6.661870999,blackgram
40,68,17,34.1262979,65.14877461,7.733149554,blackgram
58,61,15,30.94908189,64.23364112,7.402891666,blackgram
41,74,18,28.75751783,61.02701476,6.599147298,blackgram
58,79,17,27.24766491,66.10123083,7.04174124,blackgram
27,62,24,28.63005477,66.770943,7.353876754,blackgram
27,60,17,26.41768321,63.64698302,7.026795359,blackgram
52,65,20,32.81705216,66.15665137,6.814301033,blackgram
44,55,25,29.6321052,65.91359954,7.42160832,blackgram
21,62,24,33.49077065,62.73317204,6.847382891,blackgram
60,59,22,31.86847286,66.74217464,7.191522601,blackgram
33,77,21,30.32992227,65.62971858,7.01285529,blackgram
59,58,17,28.546224,66.31394098,7.368318809,blackgram
29,63,17,30.02629908,67.88811637,7.26154329,blackgram
59,63,18,31.65531175,60.13263713,6.52669158,blackgram
29,70,15,30.33499674,63.54718862,6.872594461,blackgram
58,73,16,33.36984395,65.67718163,6.874142175,blackgram
55,77,22,31.4345059,62.99303471,7.76061831,blackgram
42,79,23,27.71678273,63.29103387,6.781841984,blackgram
44,77,21,32.63918668,61.3009051,7.326980454,blackgram
38,62,25,32.7477393,67.77954584,7.453975408,blackgram
32,76,15,28.05153602,63.49802189,7.604110177,lentil
13,61,22,19.44084326,63.27771461,7.728832424,lentil
38,60,20,29.84823072,60.63872613,7.491217102,lentil
11,74,17,21.36383757,69.92375891,6.633864582,lentil
37,71,16,26.28663931,68.51966729,7.324863481,lentil
29,71,18,22.17499963,62.13873825,6.410441476,lentil
2,72,18,26.57597546,60.97876599,7.836719564,lentil
6,59,21,26.58972517,66.14007674,6.139215944,lentil
13,64,20,19.1345771,62.57526895,6.590571088,lentil
8,58,17,28.75273118,69.15640149,7.286049978,lentil
6,77,20,25.78746268,60.2816298,6.058306161,lentil
2,75,22,23.89271875,61.78779413,6.658605362,lentil
3,69,23,28.67408774,63.18832976,7.299360767,lentil
27,80,24,28.42062847,61.77336343,7.815210661,lentil
39,78,15,21.35499456,62.60136323,5.925391795,lentil
40,79,17,21.12695586,63.18738532,6.403683619,lentil
37,62,22,24.02037872,61.62313345,7.397546271,lentil
31,60,24,25.40474421,65.8567539,7.722335992,lentil
22,67,22,29.03017561,64.49166566,7.475926645,lentil
3,78,18,20.21368219,68.65257685,6.887130053,lentil
4,80,16,29.19585548,68.01965728,7.441976825,lentil
13,61,24,18.29783597,69.6897615,7.629910253,lentil
12,66,20,27.41434987,63.41785982,7.336117221,lentil
4,61,21,24.84063998,60.09116626,6.75020529,lentil
9,60,21,29.94413861,67.31323084,7.52178027,lentil
18,66,22,25.87990287,67.55109024,6.347379185,lentil
32,56,18,20.0467711,65.84395319,7.135251532,lentil
